book_id,neighbor_id,similarity
8318,98,0.0554
8318,61,0.0535
8318,9444,0.0501
8318,1256,0.0476
8318,4595,0.0433
8318,16,0.0423
8319,8446,0.3799
8319,8349,0.3586
8319,8781,0.3484
8319,5929,0.3372
8319,7471,0.3314
8319,9731,0.3213
8319,8474,0.3207
8319,7426,0.3099
8319,3333,0.3073
8319,9748,0.303
8320,6353,0.2167
8320,5047,0.2039
8320,2487,0.1995
8320,2969,0.1695
8320,5506,0.1373
8320,282,0.0851
8320,322,0.067
8320,666,0.0642
8320,283,0.0602
8320,167,0.0595
8321,7807,0.8586
8321,9092,0.8549
8321,8567,0.8014
8321,7217,0.7982
8321,6444,0.7683
8321,8158,0.7072
8321,585,0.3529
8321,9798,0.1308
8321,8202,0.1283
8321,720,0.1146
8322,6529,0.7276
8322,1934,0.393
8322,4923,0.0736
8322,7643,0.0651
8322,9879,0.0651
8322,3801,0.0628
8322,4048,0.0626
8322,3622,0.0617
8322,4377,0.0605
8322,8727,0.0593
8323,8229,0.0962
8323,2346,0.0808
8323,6693,0.0718
8323,4551,0.071
8323,8529,0.0684
8323,181,0.0681
8323,7046,0.0676
8323,8879,0.065
8323,8996,0.0606
8323,8676,0.0599
8324,3056,0.2038
8324,1833,0.133
8324,7352,0.1206
8324,1185,0.1014
8324,513,0.0957
8324,5717,0.0898
8324,2387,0.0887
8324,8475,0.0881
8324,1644,0.0803
8324,9761,0.0797
8325,7412,0.2403
8325,8268,0.1163
8325,3389,0.1046
8325,4480,0.0981
8325,1671,0.0942
8325,2104,0.0908
8325,2112,0.0898
8325,827,0.0897
8325,1353,0.0886
8325,363,0.0881
8326,2915,0.0851
8326,458,0.0782
8326,678,0.0724
8326,143,0.0717
8326,6161,0.0696
8326,61,0.0694
8326,5161,0.0667
8326,4128,0.0642
8326,146,0.0631
8326,459,0.0629
8327,2119,0.1448
8327,3295,0.1377
8327,3117,0.1317
8327,1674,0.1311
8327,859,0.114
8327,3483,0.1133
8327,1356,0.1131
8327,2682,0.109
8327,1731,0.1087
8327,1429,0.1064
8328,827,0.141
8328,1080,0.1315
8328,9893,0.1263
8328,2112,0.1232
8328,2104,0.1148
8328,7190,0.1132
8328,2908,0.1112
8328,2726,0.1087
8328,3655,0.1078
8328,6470,0.1075
8329,8537,0.1358
8329,8957,0.1249
8329,4722,0.1126
8329,1441,0.1049
8329,2063,0.1019
8329,8659,0.0922
8329,261,0.0798
8329,7774,0.0792
8329,710,0.0702
8329,3546,0.0702
8330,2454,0.2229
8330,8993,0.1606
8330,3943,0.1537
8330,5997,0.151
8330,4028,0.1487
8330,6388,0.138
8330,7220,0.1332
8330,2227,0.1331
8330,1080,0.132
8330,3008,0.1223
8331,199,0.089
8331,2885,0.0776
8331,1471,0.0631
8331,5440,0.062
8331,7400,0.0565
8331,1742,0.055
8331,9272,0.0545
8331,3221,0.0538
8331,2495,0.0532
8331,6084,0.0479
8332,8085,0.7693
8332,7895,0.7577
8332,7981,0.7469
8332,7505,0.7385
8332,6374,0.709
8332,6368,0.7033
8332,5805,0.6868
8332,4712,0.6289
8332,4194,0.4922
8332,3648,0.4885
8333,2650,0.0928
8333,2246,0.0785
8333,2349,0.0691
8333,677,0.0648
8333,1615,0.0642
8333,1154,0.0618
8333,610,0.0582
8333,6583,0.0563
8333,128,0.0563
8333,144,0.0499
8334,8837,0.7072
8334,7427,0.6901
8334,6223,0.6691
8334,7089,0.6004
8334,4560,0.585
8334,8864,0.5624
8334,2506,0.4267
8334,9233,0.0555
8334,633,0.0472
8334,1631,0.0443
8335,5958,0.1783
8335,2999,0.1236
8335,5774,0.1019
8335,4502,0.0933
8335,4606,0.0848
8335,3334,0.0768
8335,1794,0.0764
8335,3511,0.0731
8335,4108,0.0721
8335,925,0.0697
8336,9858,0.5379
8336,8882,0.5215
8336,8946,0.504
8336,5730,0.4389
8336,6160,0.3918
8336,7639,0.2293
8336,9460,0.2191
8336,4068,0.2158
8336,6772,0.1987
8336,6921,0.1814
8337,9215,0.072
8337,8452,0.0695
8337,3889,0.0676
8337,9794,0.0632
8337,6024,0.0623
8337,1845,0.0565
8337,121,0.0542
8337,7988,0.0541
8337,119,0.054
8337,3076,0.0529
8338,9815,0.2637
8338,6626,0.2156
8338,9002,0.2035
8338,7677,0.1852
8338,1013,0.1349
8338,3606,0.1167
8338,2459,0.1159
8338,913,0.1155
8338,8533,0.1139
8338,3159,0.1089
8339,5874,0.7073
8339,8705,0.3916
8339,3478,0.196
8339,2721,0.188
8339,3768,0.1862
8339,3188,0.1855
8339,2154,0.1805
8339,4651,0.1709
8339,1654,0.1665
8339,1394,0.161
8340,5914,0.5652
8340,9828,0.4961
8340,5097,0.4809
8340,6383,0.4615
8340,8075,0.3962
8340,6261,0.3765
8340,3136,0.3228
8340,6436,0.2943
8340,1649,0.2915
8340,2671,0.2898
8341,5725,0.6866
8341,4668,0.579
8341,1428,0.3281
8341,7144,0.3208
8341,5971,0.2584
8341,1194,0.2315
8341,2070,0.229
8341,1376,0.2274
8341,2966,0.2138
8341,1043,0.213
8342,9745,0.2484
8342,9971,0.1137
8342,9426,0.1013
8342,8629,0.0885
8342,1209,0.086
8342,9030,0.0829
8342,6542,0.0806
8342,7322,0.0787
8342,4086,0.0767
8342,8684,0.0764
8343,8057,0.5134
8343,1732,0.202
8343,671,0.1869
8343,1058,0.1713
8343,3292,0.1693
8343,3752,0.1603
8343,5396,0.1524
8343,9952,0.1304
8343,4719,0.1191
8343,1461,0.1155
8344,7903,0.2423
8344,9412,0.2411
8344,1769,0.2173
8344,5272,0.2133
8344,7202,0.2114
8344,4466,0.2017
8344,6303,0.2001
8344,2178,0.1932
8344,2185,0.1922
8344,5178,0.1912
8345,4946,0.5984
8345,8527,0.5956
8345,4433,0.5221
8345,5017,0.5208
8345,4805,0.5128
8345,3926,0.5034
8345,3902,0.4842
8345,3859,0.4564
8345,3571,0.4522
8345,3189,0.4419
8346,3905,0.1358
8346,318,0.1021
8346,566,0.0973
8346,267,0.0961
8346,112,0.0953
8346,940,0.0951
8346,143,0.0942
8346,459,0.0899
8346,262,0.0896
8346,852,0.0866
8347,5138,0.0786
8347,7917,0.0705
8347,2115,0.0574
8347,7245,0.057
8347,1734,0.0567
8347,4140,0.0566
8347,866,0.0555
8347,7302,0.0546
8347,2647,0.054
8347,1048,0.0531
8348,2449,0.131
8348,6012,0.1116
8348,638,0.1065
8348,2945,0.0882
8348,1439,0.0879
8348,1030,0.0855
8348,291,0.0844
8348,124,0.0832
8348,924,0.0808
8348,7486,0.0803
8349,8781,0.6046
8349,8446,0.5911
8349,7471,0.5778
8349,5206,0.532
8349,7426,0.5162
8349,9748,0.5155
8349,9731,0.5153
8349,5929,0.495
8349,8474,0.4719
8349,3333,0.4625
8350,6049,0.3125
8350,4972,0.2186
8350,5187,0.1789
8350,948,0.1704
8350,930,0.1137
8350,689,0.0923
8350,2204,0.0912
8350,906,0.0881
8350,3216,0.0869
8350,4363,0.0839
8351,9377,0.7574
8351,9284,0.2178
8351,7252,0.1861
8351,2483,0.1845
8351,8288,0.1752
8351,4604,0.1696
8351,3549,0.1588
8351,9031,0.1364
8351,4077,0.1254
8351,5426,0.1221
8352,1660,0.0903
8352,4319,0.0794
8352,8124,0.0792
8352,8163,0.0709
8352,3450,0.067
8352,6036,0.065
8352,815,0.0598
8352,4685,0.0589
8352,6809,0.0585
8352,9276,0.0567
8353,459,0.0729
8353,61,0.0714
8353,143,0.0713
8353,267,0.065
8353,6591,0.0633
8353,2305,0.0612
8353,318,0.0571
8353,262,0.0561
8353,285,0.0557
8353,2804,0.0552
8354,8251,0.9298
8354,5963,0.8968
8354,6346,0.8878
8354,4952,0.8329
8354,9870,0.8032
8354,4773,0.7933
8354,6197,0.7932
8354,4550,0.7896
8354,7846,0.776
8354,4593,0.7739
8355,3156,0.2141
8355,3048,0.2136
8355,5851,0.1885
8355,323,0.0629
8355,4711,0.0622
8355,6030,0.0606
8355,5792,0.0605
8355,4943,0.0604
8355,8336,0.0558
8355,7327,0.0553
8356,5918,0.2832
8356,1430,0.1939
8356,8793,0.1917
8356,3891,0.1913
8356,5305,0.1766
8356,2546,0.1708
8356,8032,0.1594
8356,5397,0.1518
8356,3034,0.1427
8356,4732,0.1384
8357,5907,0.2111
8357,3088,0.1793
8357,9455,0.1707
8357,6190,0.1618
8357,1477,0.1485
8357,3715,0.1462
8357,4870,0.1283
8357,5931,0.1279
8357,9472,0.1208
8357,3212,0.1154
8358,9010,0.9468
8358,7805,0.9392
8358,9672,0.9313
8358,9843,0.9291
8358,6915,0.8944
8358,2836,0.6264
8358,7433,0.1484
8358,5364,0.0775
8358,5583,0.0756
8358,7515,0.0717
8359,5149,0.2962
8359,9559,0.2679
8359,8630,0.2305
8359,2979,0.2113
8359,2155,0.2084
8359,1576,0.204
8359,5568,0.2014
8359,2513,0.1811
8359,1589,0.1799
8359,2041,0.1765
8360,1581,0.259
8360,3410,0.259
8360,757,0.2348
8360,6264,0.2104
8360,3091,0.2054
8360,7586,0.1959
8360,6521,0.1727
8360,1158,0.162
8360,3264,0.142
8360,2411,0.1383
8361,6877,0.2141
8361,8565,0.1297
8361,4983,0.1199
8361,5378,0.1118
8361,7734,0.1053
8361,7135,0.0884
8361,5908,0.0882
8361,5437,0.088
8361,6615,0.0848
8361,6553,0.0837
8362,983,0.1545
8362,8936,0.1471
8362,3953,0.1239
8362,1524,0.1211
8362,7359,0.1188
8362,3491,0.1139
8362,7049,0.1022
8362,1539,0.1009
8362,2840,0.1007
8362,852,0.1004
8363,8668,0.8621
8363,7621,0.8197
8363,7391,0.7954
8363,752,0.2775
8363,2629,0.2642
8363,1022,0.2515
8363,1264,0.2408
8363,393,0.2316
8363,2167,0.1904
8363,842,0.1899
8364,6803,0.763
8364,7847,0.7162
8364,3666,0.5749
8364,3040,0.5023
8364,2776,0.4979
8364,5466,0.475
8364,4662,0.4674
8364,7510,0.4665
8364,8762,0.4258
8364,6700,0.379
8365,4922,0.1011
8365,5956,0.0957
8365,4498,0.0815
8365,4808,0.0801
8365,6926,0.0757
8365,2116,0.0745
8365,5753,0.0729
8365,2634,0.0705
8365,2609,0.0677
8365,6753,0.0672
8366,6454,0.3273
8366,9977,0.3215
8366,6181,0.2875
8366,8439,0.2863
8366,6870,0.2301
8366,9772,0.2284
8366,1202,0.2272
8366,2124,0.138
8366,9542,0.1331
8366,1752,0.1287
8367,2451,0.1955
8367,828,0.1342
8367,1464,0.1266
8367,9017,0.1161
8367,1370,0.105
8367,2129,0.0981
8367,3849,0.0956
8367,1315,0.0916
8367,5787,0.0853
8367,4097,0.0813
8368,8072,0.2426
8368,7188,0.0882
8368,9352,0.085
8368,3992,0.0776
8368,8597,0.0735
8368,4975,0.0679
8368,3718,0.0665
8368,9704,0.0538
8368,147,0.0528
8368,9138,0.0522
8369,7018,0.3119
8369,3736,0.2592
8369,2001,0.2338
8369,8932,0.2098
8369,9048,0.1862
8369,9283,0.1705
8369,469,0.1528
8369,1286,0.1204
8369,399,0.106
8369,4107,0.0995
8370,591,0.1078
8370,3723,0.0995
8370,4541,0.0958
8370,5032,0.0919
8370,2540,0.0917
8370,5959,0.0817
8370,234,0.0774
8370,1095,0.0716
8370,4934,0.0687
8370,1244,0.0683
8371,9147,0.8517
8371,9360,0.8458
8371,8829,0.8369
8371,9923,0.8328
8371,5949,0.7129
8371,4524,0.2768
8371,4642,0.2727
8371,3205,0.2527
8371,9559,0.2494
8371,7887,0.2456
8372,9051,0.4893
8372,5451,0.3986
8372,7567,0.3928
8372,5778,0.3344
8372,8480,0.3099
8372,5130,0.3031
8372,7484,0.2768
8372,9033,0.2719
8372,5953,0.2679
8372,4835,0.2609
8373,3147,0.242
8373,1665,0.2334
8373,4488,0.2088
8373,1200,0.2069
8373,2978,0.2042
8373,1049,0.2038
8373,970,0.1992
8373,2118,0.1919
8373,565,0.1829
8373,4745,0.1814
8374,5520,0.1713
8374,4511,0.0915
8374,1331,0.0868
8374,4173,0.065
8374,9495,0.058
8374,8619,0.049
8374,4792,0.0489
8374,502,0.0458
8374,2108,0.0457
8374,8383,0.0452
8375,8915,0.3246
8375,900,0.2248
8375,4120,0.2072
8375,6220,0.1902
8375,5537,0.1744
8375,6065,0.1601
8375,6156,0.1468
8375,5258,0.1468
8375,2958,0.1425
8375,474,0.1419
8376,7069,0.8681
8376,6058,0.7983
8376,5249,0.7194
8376,3996,0.6434
8376,4486,0.6365
8376,2258,0.3968
8376,4783,0.1535
8376,3858,0.1055
8376,2109,0.1046
8376,2936,0.0936
8377,2016,0.0936
8377,6295,0.0873
8377,6520,0.0825
8377,2774,0.0808
8377,3394,0.0802
8377,2641,0.0778
8377,4673,0.0756
8377,8596,0.0745
8377,2574,0.0744
8377,7053,0.0727
8378,1452,0.2774
8378,5221,0.2155
8378,7020,0.2058
8378,9462,0.205
8378,4233,0.1912
8378,3593,0.1838
8378,1175,0.1672
8378,5328,0.145
8378,2463,0.1329
8378,1791,0.1292
8379,1220,0.1214
8379,1708,0.1111
8379,1076,0.1107
8379,1866,0.1089
8379,5161,0.1069
8379,2037,0.0999
8379,1174,0.0997
8379,668,0.0996
8379,5852,0.0972
8379,6041,0.096
8380,8677,0.2618
8380,5924,0.2448
8380,2023,0.2351
8380,5211,0.2288
8380,9212,0.2251
8380,2716,0.2175
8380,4968,0.2035
8380,8009,0.1886
8380,4774,0.1726
8380,5823,0.1647
8381,2167,0.2377
8381,1308,0.2309
8381,1264,0.2279
8381,842,0.2199
8381,7632,0.2075
8381,2626,0.2034
8381,1472,0.2018
8381,1668,0.2009
8381,1022,0.195
8381,3241,0.1912
8382,2253,0.2246
8382,1969,0.1192
8382,408,0.1052
8382,3543,0.0988
8382,2498,0.0986
8382,9834,0.0973
8382,2295,0.0949
8382,8121,0.0924
8382,3675,0.0893
8382,7917,0.0834
8383,2896,0.065
8383,544,0.0572
8383,626,0.0555
8383,2696,0.0551
8383,117,0.0539
8383,59,0.053
8383,608,0.0528
8383,6409,0.0524
8383,6647,0.0515
8383,3813,0.0502
8384,3579,0.1204
8384,6866,0.1112
8384,673,0.0761
8384,931,0.074
8384,1076,0.0712
8384,3646,0.0705
8384,2037,0.0695
8384,1009,0.0678
8384,61,0.0671
8384,320,0.0658
8385,689,0.1105
8385,2350,0.1025
8385,4254,0.098
8385,6474,0.097
8385,836,0.0953
8385,1190,0.0816
8385,7193,0.079
8385,30,0.0768
8385,3194,0.0763
8385,1164,0.074
8386,5705,0.3926
8386,9454,0.38
8386,7544,0.3519
8386,9440,0.3287
8386,6760,0.3052
8386,5743,0.2954
8386,7841,0.2927
8386,4682,0.2895
8386,6439,0.2673
8386,4905,0.2579
8387,6516,0.6408
8387,7109,0.6132
8387,6802,0.5594
8387,8280,0.5534
8387,8556,0.4985
8387,5624,0.4901
8387,2211,0.3946
8387,8997,0.3713
8387,9637,0.255
8387,3380,0.1384
8388,7274,0.8426
8388,7347,0.7897
8388,6284,0.7773
8388,5329,0.7324
8388,6554,0.7312
8388,6845,0.7171
8388,4941,0.2904
8388,4215,0.2837
8388,4891,0.2805
8388,2239,0.2388
8389,5294,0.233
8389,9533,0.1853
8389,591,0.1061
8389,8018,0.0653
8389,1255,0.055
8389,1464,0.0469
8389,2770,0.0463
8389,467,0.0439
8389,2540,0.0407
8389,6054,0.04
8390,7606,0.4408
8390,6272,0.2695
8390,7990,0.2672
8390,8011,0.259
8390,6225,0.2355
8390,4727,0.2261
8390,7444,0.2183
8390,4695,0.1877
8390,9667,0.1787
8390,9988,0.1782
8391,4559,0.5667
8391,3617,0.498
8391,2488,0.3956
8391,7725,0.2134
8391,7776,0.1949
8391,5224,0.1904
8391,2951,0.1834
8391,4587,0.1817
8391,4204,0.179
8391,4562,0.1741
8392,4804,0.2738
8392,8744,0.2497
8392,4102,0.2313
8392,7073,0.2131
8392,2178,0.205
8392,8293,0.2027
8392,7936,0.1976
8392,1562,0.1953
8392,9895,0.1888
8392,8775,0.1883
8393,6681,0.7795
8393,3941,0.6192
8393,9727,0.4063
8393,9254,0.395
8393,5093,0.3918
8393,4017,0.3872
8393,4310,0.3826
8393,5214,0.3749
8393,5433,0.3597
8393,6179,0.3289
8394,6493,0.6822
8394,6930,0.321
8394,4241,0.2781
8394,7434,0.2758
8394,5272,0.2673
8394,8918,0.2572
8394,9041,0.2476
8394,8089,0.2429
8394,8769,0.2387
8394,7870,0.2387
8395,5513,0.3856
8395,5644,0.3569
8395,8137,0.3466
8395,3706,0.3314
8395,2395,0.2875
8395,3778,0.253
8395,1130,0.2317
8395,1110,0.2258
8395,4896,0.2188
8395,1562,0.2169
8396,1096,0.1818
8396,9554,0.1341
8396,7522,0.1319
8396,3597,0.1251
8396,1156,0.108
8396,6919,0.1057
8396,7186,0.0968
8396,4155,0.0955
8396,372,0.0953
8396,2579,0.0893
8397,7722,0.651
8397,7741,0.6073
8397,5004,0.6016
8397,5750,0.5844
8397,4860,0.5388
8397,8171,0.5217
8397,3668,0.5197
8397,4263,0.5029
8397,4771,0.5004
8397,4379,0.4856
8398,5410,0.4448
8398,4867,0.442
8398,4425,0.436
8398,3874,0.4349
8398,6143,0.4335
8398,3832,0.4281
8398,5370,0.4277
8398,3990,0.4224
8398,3510,0.4111
8398,3608,0.4095
8399,6975,0.5522
8399,6533,0.4725
8399,2827,0.4677
8399,9628,0.4654
8399,6276,0.4536
8399,3533,0.4398
8399,9866,0.4292
8399,5061,0.4091
8399,6069,0.4039
8399,1100,0.3305
8400,3696,0.2175
8400,439,0.1784
8400,1985,0.1689
8400,1235,0.1489
8400,4119,0.1383
8400,6781,0.1329
8400,8623,0.1095
8400,7142,0.0976
8400,1224,0.0974
8400,4661,0.096
8401,3360,0.2656
8401,4955,0.2333
8401,8038,0.2321
8401,7226,0.2251
8401,7118,0.2201
8401,7253,0.2162
8401,7728,0.2122
8401,5695,0.2117
8401,5415,0.1983
8401,5867,0.1952
8402,6950,0.7261
8402,4479,0.588
8402,2762,0.519
8402,7983,0.4105
8402,6874,0.4033
8402,8408,0.3963
8402,8702,0.3932
8402,8267,0.3875
8402,3437,0.3711
8402,9593,0.3657
8403,4270,0.1487
8403,7990,0.0863
8403,8390,0.0795
8403,2958,0.0791
8403,6225,0.0786
8403,9858,0.0747
8403,3717,0.0736
8403,9649,0.0653
8403,772,0.065
8403,7428,0.063
8404,2727,0.1673
8404,2903,0.1672
8404,9631,0.1514
8404,3049,0.131
8404,7727,0.1181
8404,7151,0.1168
8404,6166,0.1123
8404,1303,0.1117
8404,3480,0.1063
8404,8891,0.1047
8405,6406,0.3943
8405,5942,0.3153
8405,801,0.208
8405,1009,0.0713
8405,3194,0.0708
8405,668,0.0685
8405,320,0.0665
8405,235,0.0655
8405,262,0.0647
8405,1866,0.0644
8406,2569,0.4415
8406,3833,0.1023
8406,1105,0.0791
8406,1262,0.0751
8406,789,0.0721
8406,492,0.0705
8406,2045,0.0701
8406,2196,0.0621
8406,890,0.0613
8406,276,0.0613
8407,4056,0.462
8407,2964,0.3205
8407,3214,0.3046
8407,3786,0.2992
8407,3190,0.2953
8407,2515,0.2724
8407,2622,0.2703
8407,3167,0.263
8407,2059,0.2617
8407,3470,0.2549
8408,9015,0.7543
8408,8267,0.7365
8408,8702,0.6844
8408,6874,0.6529
8408,9593,0.6494
8408,7983,0.6395
8408,3437,0.5229
8408,8402,0.3963
8408,6950,0.3625
8408,4479,0.3486
8409,2739,0.1727
8409,673,0.0996
8409,458,0.0995
8409,1198,0.0984
8409,668,0.0964
8409,5416,0.0924
8409,983,0.0877
8409,2840,0.0872
8409,5820,0.0862
8409,6033,0.0834
8410,6591,0.4694
8410,6031,0.2557
8410,7848,0.1324
8410,7433,0.1062
8410,4784,0.1029
8410,2061,0.0957
8410,2700,0.0801
8410,6042,0.0716
8410,6335,0.0707
8410,3412,0.0685
8411,5163,0.1713
8411,7998,0.1587
8411,8033,0.1506
8411,5008,0.1072
8411,1973,0.107
8411,5995,0.1066
8411,5670,0.1065
8411,4744,0.1047
8411,6258,0.1018
8411,1601,0.1014
8412,2445,0.485
8412,2268,0.0844
8412,9421,0.0683
8412,4290,0.0683
8412,3805,0.0653
8412,9510,0.0617
8412,1712,0.0598
8412,7978,0.0582
8412,4552,0.0565
8412,1024,0.0563
8413,7490,0.9158
8413,6701,0.85
8413,4138,0.6726
8413,8448,0.3502
8413,2312,0.2921
8413,1213,0.2913
8413,1646,0.2907
8413,2564,0.2895
8413,8944,0.2829
8413,838,0.2747
8414,2071,0.2958
8414,5939,0.1047
8414,6925,0.0758
8414,324,0.0757
8414,164,0.0723
8414,5105,0.0723
8414,1192,0.0714
8414,3228,0.0702
8414,5900,0.0682
8414,3164,0.0673
8415,6408,0.1859
8415,7680,0.1755
8415,810,0.1737
8415,4179,0.1725
8415,2758,0.1584
8415,3629,0.1576
8415,2099,0.1548
8415,803,0.1504
8415,893,0.1485
8415,5780,0.1464
8416,2481,0.1946
8416,2903,0.0901
8416,2720,0.0732
8416,3049,0.0715
8416,1099,0.0697
8416,4796,0.0659
8416,3480,0.064
8416,546,0.0619
8416,9826,0.0611
8416,6593,0.0599
8417,4096,0.1335
8417,8655,0.0804
8417,4803,0.0635
8417,985,0.0599
8417,1154,0.0569
8417,128,0.0556
8417,9374,0.053
8417,9143,0.0483
8417,2346,0.0474
8417,6984,0.0467
8418,9981,0.4146
8418,8972,0.4076
8418,8756,0.4042
8418,7180,0.3983
8418,8541,0.3904
8418,8730,0.379
8418,6277,0.3578
8418,2890,0.3493
8418,726,0.2244
8418,7733,0.1445
8419,7533,0.8931
8419,7536,0.8801
8419,7718,0.8504
8419,9289,0.819
8419,7064,0.7822
8419,6689,0.7509
8419,6269,0.7354
8419,8076,0.7068
8419,3265,0.5743
8419,5760,0.1871
8420,7608,0.4868
8420,1623,0.2984
8420,3897,0.2748
8420,532,0.2386
8420,735,0.2139
8420,2111,0.207
8420,568,0.1997
8420,3827,0.1974
8420,2514,0.1945
8420,4855,0.1829
8421,4168,0.2973
8421,3102,0.2449
8421,9613,0.2331
8421,9786,0.18
8421,3847,0.1303
8421,6907,0.129
8421,5133,0.1219
8421,2251,0.1195
8421,749,0.1175
8421,8693,0.1131
8422,5969,0.5509
8422,5080,0.5017
8422,8898,0.432
8422,7733,0.4226
8422,4420,0.38
8422,8198,0.3456
8422,5770,0.1271
8422,2384,0.11
8422,4673,0.1094
8422,4590,0.1079
8423,3721,0.294
8423,3415,0.1748
8423,5432,0.165
8423,7421,0.1516
8423,6124,0.1356
8423,9489,0.0996
8423,8842,0.0901
8423,6925,0.0819
8423,6704,0.0723
8423,6839,0.0671
8424,3309,0.3385
8424,7470,0.3377
8424,1450,0.2729
8424,1690,0.271
8424,1630,0.2708
8424,1602,0.2699
8424,1394,0.2629
8424,1363,0.2598
8424,1340,0.2597
8424,1228,0.2552
8425,3489,0.306
8425,5341,0.2889
8425,2500,0.0838
8425,2969,0.0808
8425,2102,0.0808
8425,2218,0.0737
8425,3915,0.0681
8425,7378,0.0678
8425,2156,0.0634
8425,2632,0.0633
8426,7036,0.8944
8426,6221,0.8447
8426,4878,0.7304
8426,3032,0.6459
8426,9703,0.0968
8426,6560,0.0924
8426,6115,0.0891
8426,5824,0.0852
8426,676,0.0824
8426,218,0.0817
8427,9070,0.2124
8427,3767,0.1747
8427,2005,0.1281
8427,2603,0.1165
8427,2899,0.1035
8427,3334,0.0962
8427,2688,0.0953
8427,2853,0.0921
8427,3184,0.0771
8427,1455,0.0706
8428,6778,0.4469
8428,2446,0.331
8428,4886,0.3025
8428,8746,0.3001
8428,7344,0.2879
8428,9796,0.2843
8428,4709,0.2828
8428,7011,0.2728
8428,8578,0.2591
8428,6039,0.2491
8429,5140,0.1537
8429,5452,0.1194
8429,3164,0.1148
8429,7685,0.1056
8429,6710,0.1021
8429,250,0.1016
8429,4814,0.1009
8429,5476,0.1006
8429,1558,0.1004
8429,4541,0.0986
8430,7971,0.3158
8430,7909,0.3145
8430,7234,0.2676
8430,6483,0.2604
8430,8149,0.24
8430,5802,0.239
8430,7055,0.2092
8430,9018,0.1987
8430,7262,0.1985
8430,7078,0.1914
8431,7348,0.8059
8431,8608,0.8025
8431,7158,0.7784
8431,7053,0.7709
8431,6174,0.7494
8431,5758,0.7079
8431,5770,0.6437
8431,3906,0.6182
8431,5781,0.4764
8431,5121,0.4693
8432,5332,0.7051
8432,3247,0.4293
8432,3246,0.4258
8432,1484,0.3176
8432,729,0.2647
8432,4885,0.2161
8432,3111,0.1465
8432,6968,0.1442
8432,7766,0.1276
8432,2693,0.1227
8433,2498,0.1158
8433,6996,0.0745
8433,408,0.0589
8433,4843,0.0588
8433,1710,0.0551
8433,217,0.055
8433,316,0.0536
8433,3683,0.0533
8433,1449,0.0531
8433,3135,0.0518
8434,9694,0.1437
8434,5124,0.1356
8434,1699,0.129
8434,267,0.1137
8434,566,0.1109
8434,1028,0.1083
8434,5039,0.1043
8434,2551,0.1038
8434,8461,0.1024
8434,9369,0.1019
8435,1961,0.0997
8435,453,0.0968
8435,7586,0.0787
8435,9545,0.0752
8435,2644,0.0676
8435,396,0.0673
8435,2757,0.067
8435,733,0.0657
8435,217,0.0643
8435,1051,0.0634
8436,2356,0.3317
8436,6489,0.3277
8436,5197,0.2984
8436,3607,0.2883
8436,4929,0.2778
8436,1556,0.2734
8436,6462,0.2694
8436,4817,0.2648
8436,1169,0.2628
8436,7160,0.2627
8437,2222,0.3612
8437,1747,0.2314
8437,6782,0.1778
8437,6420,0.1294
8437,505,0.0874
8437,299,0.0864
8437,3890,0.0855
8437,1097,0.0815
8437,1929,0.0814
8437,5142,0.0763
8438,2064,0.2196
8438,8153,0.1883
8438,1020,0.1221
8438,1047,0.0996
8438,594,0.0946
8438,4831,0.0866
8438,3502,0.0837
8438,250,0.0718
8438,4208,0.0693
8438,1738,0.0679
8439,9977,0.3834
8439,9772,0.3804
8439,6181,0.363
8439,6454,0.353
8439,6870,0.3226
8439,8366,0.2863
8439,1202,0.1682
8439,7828,0.1293
8439,8457,0.0959
8439,1538,0.075
8440,3755,0.1352
8440,7409,0.1342
8440,1135,0.1168
8440,959,0.1044
8440,3472,0.0891
8440,7907,0.0861
8440,1214,0.0856
8440,3126,0.0801
8440,4284,0.0801
8440,718,0.0781
8441,1647,0.4248
8441,3093,0.4199
8441,1372,0.4073
8441,7294,0.3968
8441,2033,0.3882
8441,4235,0.3776
8441,3538,0.3772
8441,1787,0.3688
8441,5990,0.3646
8441,6198,0.3591
8442,5098,0.7001
8442,4403,0.6242
8442,7125,0.2537
8442,3199,0.2305
8442,2659,0.2287
8442,6711,0.2247
8442,2106,0.208
8442,3706,0.2006
8442,2276,0.1986
8442,4008,0.1966
8443,4393,0.5649
8443,4559,0.2287
8443,7342,0.2172
8443,3411,0.1953
8443,3617,0.1914
8443,9338,0.1782
8443,2488,0.1734
8443,1724,0.1688
8443,434,0.1645
8443,1608,0.1615
8444,8986,0.462
8444,7223,0.3623
8444,5936,0.3586
8444,8093,0.3495
8444,4789,0.3474
8444,3803,0.3452
8444,4678,0.3272
8444,9026,0.3256
8444,4713,0.3239
8444,6539,0.3189
8445,7513,0.1048
8445,3941,0.0827
8445,6681,0.0778
8445,620,0.077
8445,3818,0.0678
8445,1367,0.0674
8445,9586,0.0667
8445,3795,0.0651
8445,1937,0.0622
8445,19,0.062
8446,8349,0.5911
8446,8781,0.5598
8446,5206,0.5477
8446,7471,0.5349
8446,5929,0.5338
8446,9748,0.5202
8446,7426,0.484
8446,3333,0.4654
8446,9731,0.4561
8446,8474,0.4406
8447,1372,0.5045
8447,1647,0.4993
8447,4235,0.4646
8447,1787,0.4579
8447,9610,0.4506
8447,3538,0.4494
8447,7790,0.4395
8447,8263,0.4041
8447,2588,0.3967
