book_id,title,authors,average_rating,v,weighted
7250,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",Laurell K. Hamilton,3.79,234,3.8935284455508787
7251,The Garden of Eden,Ernest Hemingway,3.74,168,3.8779331606783414
7252,"Sweet Surrender (Sweet, #1)",Maya Banks,3.99,132,3.8799186775452315
7253,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",Stephen R. Donaldson,3.96,217,3.9079777288646724
7254,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Bill Watterson,4.71,217,4.0346505979693745
7255,"Surrender Your Love (Surrender Your Love, #1)",J.C. Reed,3.91,166,3.891121800893268
7256,CyberStorm,Matthew Mather,3.75,115,3.891467058243347
7257,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,3.8,144,3.908190954121126
7258,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",Tad Williams,4.18,187,3.943258451358595
7259,"I Am Nujood, Age 10 and Divorced","Nujood Ali, Delphine Minoui, Linda Coverdale",3.79,144,3.8961090995564502
7260,The Feast of All Saints,Anne Rice,3.83,270,3.880312542606776
7261,To Rise Again at a Decent Hour,Joshua Ferris,3.08,187,3.7977161416972187
7262,Proof,David Auburn,4.01,187,3.9366761358462714
7263,"The Past Through Tomorrow (Future History, #1-21)","Robert A. Heinlein, Damon Knight",4.15,188,3.941838252241911
7264,"Master of the Senate (The Years of Lyndon Johnson, #3)",Robert A. Caro,4.41,113,3.979445821188129
7265,"Saint Odd (Odd Thomas, #7)",Dean Koontz,4.12,186,3.9315064631066434
7266,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,4.15,239,3.9587242165452037
7267,"Real Murders (Aurora Teagarden, #1)",Charlaine Harris,3.66,215,3.8677110876102683
7268,"Port Mortuary (Kay Scarpetta, #18)",Patricia Cornwell,3.55,229,3.855543376529204
7269,Arch of Triumph: A Novel of a Man Without a Country,Erich Maria Remarque,4.4,101,3.9339867950851537
7270,The Death of Superman,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",3.89,132,3.8890629280976965
7271,The Raw Shark Texts,Steven Hall,3.87,181,3.904074987543236
7272,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",Rick Riordan,4.37,185,3.9578241269630174
7273,Wave,Sonali Deraniyagala,3.7,158,3.8792627068240364
7274,"Fire Sea (The Death Gate Cycle, #3)","Margaret Weis, Tracy Hickman",4.05,212,3.927039632652882
7275,"Far from the Tree: Parents, Children, and the Search for Identity",Andrew Solomon,4.26,149,3.972479711534347
7276,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)","Barbara Park, Denise Brunkus",3.9,97,3.9126417290711717
7277,The Autumn of the Patriarch,"Gabriel García Márquez, Gregory Rabassa",3.84,185,3.8926369886051475
7278,"Bones of the Hills (Conqueror, #3)",Conn Iggulden,4.32,135,3.9440563221642266
7279,Hallucinations,Oliver Sacks,3.85,122,3.908943623237816
7280,"Burned (Fever, #7)",Karen Marie Moning,4.12,201,3.9300783903153604
7281,The Murders in the Rue Morgue,Edgar Allan Poe,3.92,156,3.929968779871741
7282,The Summer Tree (The Fionavar Tapestry #1),Guy Gavriel Kay,3.99,220,3.933883653890314
7283,"Betsy-Tacy (Betsy-Tacy, #1)","Maud Hart Lovelace, Lois Lenski",4.07,174,3.93828345310685
7284,Sweethearts,Sara Zarr,3.64,141,3.867113661199279
7285,The Monsters of Templeton,Lauren Groff,3.58,230,3.8556458062416556
7286,"Midnight Crossroad (Midnight, Texas, #1)",Charlaine Harris,3.63,166,3.8472979874787248
7287,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",Diane Mott Davidson,3.85,129,3.917831880044762
7288,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",Julie Kagawa,4.05,197,3.90664145831889
7289,"Devil Bones (Temperance Brennan, #11)",Kathy Reichs,3.89,206,3.9137396527033164
7290,From Here to Eternity,James  Jones,4.09,225,3.935542076811078
7291,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Wayne W. Dyer,4.24,110,3.928247136745414
7292,"Dude, Where's My Country?",Michael Moore,3.4,185,3.819393012922147
7293,The Last Don,Mario Puzo,3.8,166,3.9007778953744388
7294,محال,"يوسف زيدان, Youssef Ziedan",3.31,165,3.836777878943438
7295,"Ready or Not (All-American Girl, #2)",Meg Cabot,3.4,237,3.8055579485942337
7296,"Cross Bones (Temperance Brennan, #8)",Kathy Reichs,3.86,211,3.8967995978887426
7297,All But My Life: A Memoir,Gerda Weissmann Klein,4.28,140,3.9541144289499406
7298,Rikki-Tikki-Tavi,"Rudyard Kipling, Jerry Pinkney",3.96,232,3.904706705758413
7299,"All-Star Superman, Vol. 2","Grant Morrison, Frank Quitely",4.33,140,3.9586588506722764
7300,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",4.25,153,3.94031146819366
7301,"To Sir Phillip, With Love (Bridgertons, #5)",Julia Quinn,3.89,160,3.904064224832207
7302,Miracle in the Andes,"Nando Parrado, Vince Rause",4.21,137,3.9350317168014937
7303,"Lost & Found (Lost & Found, #1)",Nicole  Williams,4.13,172,3.916007750160916
7304,"Among the Barons (Shadow Children, #4)",Margaret Peterson Haddix,4.08,175,3.9316883941139285
7305,The War that Saved My Life (The War That Saved My Life #1),"Kimberly Brubaker Bradley, مرضیه ورشوساز",4.43,156,3.983848896611994
7306,"Say Cheese and Die! (Goosebumps, #4)",R.L. Stine,3.72,143,3.865803128952322
7307,"Sharpe's Tiger (Sharpe, #1)",Bernard Cornwell,4.08,131,3.9118563872055265
7308,Jinx,Meg Cabot,3.72,218,3.868710062606456
7309,Death in Venice and Other Tales,"Thomas Mann, Joachim Neugroschel",3.87,245,3.9027694383937472
7310,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",Alan Bradley,3.94,187,3.9074214002359446
7311,What Was She Thinking? [Notes on a Scandal],Zoë Heller,3.69,182,3.877719504178674
7312,"The Beast (Black Dagger Brotherhood, #14)",J.R. Ward,4.45,124,3.9573850192000357
7313,"Sullivan's Island (Lowcountry Tales, #1)",Dorothea Benton Frank,4.02,169,3.9032218784129604
7314,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)","CLAMP, Anita Sengupta",4.34,117,3.9401967783416385
7315,"The Soulkeepers (The Soulkeepers, #1)",G.P. Ching,3.71,94,3.8779073063977147
7316,Up Country,Nelson DeMille,3.99,222,3.9182894391660894
7317,Private Peaceful,Michael Morpurgo,4.16,98,3.9330495818998727
7318,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",Rhys Bowen,3.76,142,3.886876866477053
7319,"Gunmetal Magic (Kate Daniels, #5.5)",Ilona Andrews,4.28,197,3.9567394761799224
7320,"Half a War (Shattered Sea, #3)",Joe Abercrombie,4.01,194,3.9275393149549642
7321,"Rock Chick Renegade (Rock Chick, #4)",Kristen Ashley,4.46,225,4.000296933425323
7322,"The Marriage Mistake (Marriage to a Billionaire, #3)",Jennifer Probst,3.96,153,3.9043105681711596
7323,Jamberry,Bruce Degen,4.17,234,3.9571641664021833
7324,"Darkest Powers Trilogy (Darkest Powers, #1-3)",Kelley Armstrong,4.47,144,3.977661617868011
7325,"Rhapsody: Child of Blood (Symphony of Ages, #1)",Elizabeth Haydon,3.95,160,3.89361880216564
7326,Doctors,Erich Segal,4.0,143,3.917945500296688
7327,Samarkand,"Amin Maalouf, Russell Harris",4.2,119,3.937979897285159
7328,"Indulgence in Death (In Death, #31)",J.D. Robb,4.32,242,3.97498226853871
7329,We Need New Names,NoViolet Bulawayo,3.71,155,3.889475983331541
7330,The Little Red Caboose (Little Golden Book),Marian Potter,4.21,240,3.9798755759646607
7331,Pretty in Plaid,Jen Lancaster,3.88,165,3.9007041407437804
7332,Wicca: A Guide for the Solitary Practitioner,Scott Cunningham,4.01,120,3.915725048483125
7333,All My Sons,"Arthur Miller, Christopher Bigsby",3.87,177,3.909686348296329
7334,Graffiti Moon,Cath Crowley,3.9,97,3.9110759262057524
7335,Mufaro's Beautiful Daughters: An African Tale,John Steptoe,4.32,217,3.9659466689634346
7336,"Paladin of Souls (World of the Five Gods, #2)",Lois McMaster Bujold,4.13,176,3.9383744603278092
7337,Mastery,Robert Greene,4.27,77,3.9335220556292114
7338,"God Bless You, Dr. Kevorkian",Kurt Vonnegut Jr.,3.83,199,3.899526774844202
7339,A Homemade Life: Stories and Recipes from My Kitchen Table,Molly Wizenberg,3.94,149,3.939379583647489
7340,The Three Pigs,David Wiesner,4.15,190,3.948491046152381
7341,Learned Optimism: How to Change Your Mind and Your Life,Martin E.P. Seligman,3.98,120,3.9088035688245846
7342,"Desires of the Dead (The Body Finder, #2)",Kimberly Derting,4.07,150,3.931156341082919
7343,The Littles,"John Lawrence Peterson, Roberta Carter Clark",3.98,233,3.9422750163041163
7344,Amelia Bedelia and the Surprise Shower,"Peggy Parish, Barbara Siebel Thomas",4.27,222,3.9831828285977373
7345,"Homecoming (Tillerman Cycle, #1)",Cynthia Voigt,3.92,207,3.901547812688393
7346,"Spell of the Highlander (Highlander, #7)",Karen Marie Moning,4.27,180,3.9569339708465834
7347,"The Hand of Chaos (The Death Gate Cycle, #5)","Margaret Weis, Tracy Hickman",4.05,194,3.918079953825662
7348,One False Move (Myron Bolitar #5),Harlan Coben,4.07,223,3.9504149366084276
7349,The Guns of Avalon (The Chronicles of Amber #2),Roger Zelazny,4.16,203,3.9410231190216205
7350,The Great Gilly Hopkins,Katherine Paterson,3.83,201,3.907635763804103
7351,"Trojan Odyssey (Dirk Pitt, #17)",Clive Cussler,3.92,161,3.8854971151439703
7352,Follow the River,James Alexander Thom,4.21,182,3.955529090907001
7353,Measure for Measure,"William Shakespeare, Barbara A. Mowat, Paul Werstine",3.67,262,3.872715302324487
7354,The Mask,"Owen  West, Dean Koontz",3.75,208,3.870645595723264
7355,All Our Yesterdays,Cristin Terrill,4.05,135,3.924288968708741
7356,Coming Clean,Kimberly Rae Miller,3.88,143,3.9035874560134567
7357,Forever Amber ,Kathleen Winsor,3.98,183,3.9115508549421314
7358,"The Emerald Atlas (The Books of Beginning, #1)",John  Stephens,3.92,155,3.896216041745381
7359,Swing Time,Zadie Smith,3.6,173,3.8835566988417995
7360,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,4.25,127,3.9475386525989498
7361,"Chibi Vampire, Vol. 01",Yuna Kagesaki,3.99,123,3.9090134892523647
7362,Everything Leads to You,Nina LaCour,3.89,98,3.908798623595875
7363,Jeremy Fink and the Meaning of Life,Wendy Mass,4.02,137,3.907703090064987
7364,"Thank You, Mr. Falker",Patricia Polacco,4.52,128,3.9743310254090094
7365,The Peripheral,William Gibson,3.94,148,3.913737318785371
7366,Too Much Happiness,Alice Munro,3.82,164,3.8969108685134324
7367,"Tempting the Best Man (Gamble Brothers, #1)","J. Lynn, Jennifer L. Armentrout",3.73,212,3.865271335590467
7368,"Captive Prince: Volume Two (Captive Prince, #2)",C.S. Pacat,4.51,126,3.9612778692050887
7369,"The Siren (The Original Sinners, #1)",Tiffany Reisz,4.05,125,3.896129074191839
7370,Ironweed,William  Kennedy,3.86,276,3.9062125115310087
7371,"Deception (Alex Delaware, #25)",Jonathan Kellerman,3.96,196,3.9240116838934878
7372,Stupid White Men,Michael Moore,3.3,186,3.8202571035223647
7373,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,4.54,151,3.9875439649535096
7374,"The Faceless Ones (Skulduggery Pleasant, #3)",Derek Landy,4.4,138,3.9684573166522092
7375,The Great Railway Bazaar,Paul Theroux,3.91,142,3.9163709298514764
7376,"Black List (Scot Harvath, #11)",Brad Thor,4.2,133,3.9180821446300214
7377,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)","Warren Ellis, Darick Robertson",4.35,177,3.983362027954474
7378,"The Atrocity Archives (Laundry Files, #1)",Charles Stross,3.95,149,3.9040226288592548
7379,The Pleasure of My Company,Steve Martin,3.78,200,3.9053954071887325
7380,"Dark Fire (Matthew Shardlake, #2)",C.J. Sansom,4.24,124,3.9443512079602905
7381,"Beautiful Beginning (Beautiful Bastard, #3.5)",Christina Lauren,4.24,139,3.949531782416893
7382,Heft,Liz Moore,3.96,237,3.913509687816699
7383,"Outcast of Redwall (Redwall, #8)",Brian Jacques,3.9,234,3.901306144766038
7384,Mister Pip,Lloyd Jones,3.66,187,3.870852980723036
7385,Giada's Family Dinners,"Giada De Laurentiis, Victoria Pearson",3.99,108,3.8970870764127974
7386,Doubt,John Patrick Shanley,4.13,160,3.942115407403273
7387,"Book of Shadows (Sweep, #1)",Cate Tiernan,4.04,157,3.894875705184033
7388,"Secrets of a Shoe Addict (Shoe Addict, #2)",Beth Harbison,3.73,96,3.8937689262262847
7389,"After We Fell (After, #3)",Anna Todd,3.88,127,3.8894035650138505
7390,Elizabeth Street,Laurie Fabiano,3.9,190,3.9032454794881466
7391,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",Sarah J. Maas,4.23,175,3.9523480266676065
7392,Fear and Trembling,"Søren Kierkegaard, Alastair Hannay",4.01,155,3.926920752297317
7393,"Hawksong (The Kiesha'ra, #1)",Amelia Atwater-Rhodes,4.15,154,3.932861635721058
7394,"The Naked God (Night's Dawn, #3)",Peter F. Hamilton,4.2,180,3.940025935854302
7395,"Come Back, Amelia Bedelia","Peggy Parish, Wallace Tripp",4.25,195,3.9726730753599995
7396,Kon-Tiki: Across The Pacific In A Raft,Thor Heyerdahl,4.1,211,3.9377684759164864
7397,How to Get Filthy Rich in Rising Asia,Mohsin Hamid,3.76,154,3.8796502140018045
7398,Relativity: The Special and the General Theory,"Albert Einstein, Nigel Calder, Robert W. Lawson",4.17,112,3.94383446610122
7399,Getting Over It,Anna Maxted,3.53,135,3.852062100313698
7400,The List,Siobhan Vivian,3.46,138,3.84860599297778
7401,The Brothers K,David James Duncan,4.39,196,3.988677817730587
7402,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,Shawn Achor,4.15,105,3.937304349601344
7403,"A Dog's Journey (A Dog's Purpose, #2)",W. Bruce Cameron,4.41,130,3.9491851335897183
7404,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,"Timothy J. Keller, Kathy  Keller",4.43,106,3.956011257515826
7405,Batman & Robin: Batman Reborn,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",4.08,105,3.916297580753604
7406,"MeruPuri, Vol. 1 (MeruPuri, #1)",Matsuri Hino,4.14,122,3.948105106766956
7407,The Flanders Panel,"Arturo Pérez-Reverte, Margaret Jull Costa",3.8,146,3.9090833752111944
7408,The Princess and the Pea,"Janet Stevens, Hans Christian Andersen",4.1,215,3.9544307894664996
7409,The Short Stories,"F. Scott Fitzgerald, Matthew J. Bruccoli",4.23,201,3.9814792445830793
7410,"Dark Angel (Casteel, #2)",V.C. Andrews,3.96,161,3.8653673902502104
7411,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",Timothy Zahn,3.98,177,3.9037922939236775
7412,Binge,Tyler Oakley,4.3,73,3.921341482919179
7413,Black Lies,Alessandra Torre,4.32,166,3.970598886238288
7414,What the Dead Know,Laura Lippman,3.54,204,3.856546471532621
7415,"Rome (Marked Men, #3)","Jay Crownover, Charlotte Connan de vries",4.22,176,3.9464847604089117
7416,"The Life and Opinions of Tristram Shandy, Gentleman","Laurence Sterne, Melvyn New",3.74,212,3.8688625156522356
7417,Giraffes Can't Dance,"Giles Andreae, Guy Parker-Rees",4.28,146,3.9580918951538924
7418,The Passion of Artemisia,Susan Vreeland,3.86,177,3.9288420250074467
7419,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,Louise L. Hay,4.34,102,3.9488554008754635
7420,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)","Mia Ikumi, Reiko Yoshida",3.95,104,3.892873378916614
7421,The Miseducation of Cameron Post,Emily M. Danforth,3.99,144,3.9240483882372628
7422,Coraline (Illustrated/Graphic Novel Edition),"Neil Gaiman, P. Craig Russell",3.96,169,3.918044378968804
7423,"House of Many Ways (Howl's Moving Castle, #3)",Diana Wynne Jones,4.03,193,3.947875395428972
7424,The Cartel,Don Winslow,4.28,149,3.949159166886788
7425,A Mother's Reckoning: Living in the Aftermath of Tragedy,Sue Klebold,4.13,156,3.9359554595095467
7426,"Skin Tight (Mick Stranahan, #1)",Carl Hiaasen,3.96,222,3.9132976399790396
7427,"Moonraker (James Bond, #3)",Ian Fleming,3.7,163,3.8737566296006904
7428,Two Treatises of Government,"John Locke, Peter Laslett, Raymond Geuss",3.81,172,3.902697094241372
7429,Civil Disobedience and Other Essays,Henry David Thoreau,4.06,240,3.913692375232421
7430,"Rose in Bloom (Eight Cousins, #2)",Louisa May Alcott,4.03,167,3.9142115939602222
7431,Mosquitoland,David  Arnold,3.92,159,3.9047392522531226
7432,The Perfect Son,Barbara Claypole White,3.97,125,3.9083867927239773
7433,Looking for Alibrandi,Melina Marchetta,3.85,153,3.9103107181749097
7434,"Raid (Unfinished Hero, #3)",Kristen Ashley,4.23,208,3.9498791907675628
7435,"Fifth Grave Past the Light (Charley Davidson, #5)",Darynda Jones,4.49,187,3.979826870871504
7436,"The Seventh Scroll (Ancient Egypt, #2)",Wilbur Smith,4.1,133,3.9074219755901978
7437,A Midsummer's Nightmare,Kody Keplinger,3.83,114,3.8983367693290636
7438,The Troop,Nick Cutter,3.71,138,3.89942902263719
7439,"Revelation (Matthew Shardlake, #4)",C.J. Sansom,4.32,140,3.9533570253295514
7440,100 Love Sonnets,"Pablo Neruda, Stephen Tapscott",4.4,138,3.9699744220151767
7441,Lucky Us,Amy Bloom,3.21,209,3.810996387060108
7442,"It's in His Kiss (Bridgertons, #7)",Julia Quinn,4.01,150,3.9266460802395002
7443,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)","J.K. Rowling, MinaLima",4.2,138,3.946459288889181
7444,Phenomenology of Spirit,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",3.91,127,3.900877595458278
7445,"Fire Inside (Chaos, #2)",Kristen Ashley,4.33,199,3.9633272533477903
7446,"The Neutronium Alchemist (Night's Dawn, #2)",Peter F. Hamilton,4.25,168,3.966934124855453
7447,The Darkest Seduction (Lords of the Underworld #9),Gena Showalter,4.35,157,3.9644188144340142
7448,"King's Cage (Red Queen, #3)",Victoria Aveyard,4.03,195,3.9035972373610175
7449,Invisible,Paul Auster,3.71,136,3.8901597512289046
7450,ظل الأفعى,يوسف زيدان,3.0,166,3.78416198510184
7451,Ten Things We Did (and Probably Shouldn't Have),Sarah Mlynowski,3.74,128,3.877258488529089
7452,"Rebel Heart (Dust Lands, #2)",Moira Young,3.89,159,3.892792713016208
7453,Sickened: The Memoir of a Munchausen by Proxy Childhood,Julie Gregory,3.72,140,3.885190699494514
7454,The Last Time They Met,Anita Shreve,3.48,217,3.829970142805845
7455,News of the World,Paulette Jiles,4.14,178,3.9583429879574523
7456,"Blowback (Scot Harvath, #4)",Brad Thor,4.17,156,3.929968779871741
7457,Jaya: An Illustrated Retelling of the Mahabharata,Devdutt Pattanaik,4.2,94,3.9367631488210058
7458,Women of the Silk,Gail Tsukiyama,3.94,231,3.895427818708005
7459,The Prisoner of Zenda,Anthony Hope,3.87,185,3.914610181310047
7460,"Flutter (My Blood Approves, #3)",Amanda Hocking,3.97,198,3.8958262211003465
7461,"Tall, Tatted and Tempting (The Reed Brothers, #1)",Tammy Falkner,4.23,144,3.9399058223533996
7462,Leviathan,Paul Auster,3.95,127,3.912351625902706
7463,Saving Faith,David Baldacci,3.82,237,3.9022206170483367
7464,"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)",R.A. Salvatore,3.89,188,3.9038348904060562
7465,"The Haunted Mask (Goosebumps, #11)",R.L. Stine,3.77,128,3.876494137844995
7466,Tyrannosaur Canyon (Wyman Ford #1),Douglas Preston,3.78,213,3.9005363385793492
7467,The Girl Before,J.P. Delaney,3.7,132,3.8829667610627197
7468,Wayside School Gets A Little Stranger (Wayside School #3),Louis Sachar,4.18,172,3.9537212752662922
7469,Summer of Night,Dan Simmons,4.0,154,3.929114352501392
7470,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm","Jim Butcher, Mark Powers, Ardian Syaf",4.36,169,3.9669586308030884
